Geneid	SRR10379721	SRR10379722	SRR10379723	SRR10379724	SRR10379725	SRR10379726
# Program:featureCounts v1.4.6-p3; Command:"featureCounts" "-T" "4" "-t" "gene" "-g" "locus_tag" "-s" "1" "-a" "data/genome/genome.gff" "-o" "data/counts/SRR10379721_counts.txt" "data/mapped/SRR10379721.bam" 	# Program:featureCounts v1.4.6-p3; Command:"featureCounts" "-T" "4" "-t" "gene" "-g" "locus_tag" "-s" "1" "-a" "data/genome/genome.gff" "-o" "data/counts/SRR10379721_counts.txt" "data/mapped/SRR10379721.bam" 	# Program:featureCounts v1.4.6-p3; Command:"featureCounts" "-T" "4" "-t" "gene" "-g" "locus_tag" "-s" "1" "-a" "data/genome/genome.gff" "-o" "data/counts/SRR10379722_counts.txt" "data/mapped/SRR10379722.bam" 	# Program:featureCounts v1.4.6-p3; Command:"featureCounts" "-T" "4" "-t" "gene" "-g" "locus_tag" "-s" "1" "-a" "data/genome/genome.gff" "-o" "data/counts/SRR10379723_counts.txt" "data/mapped/SRR10379723.bam" 	# Program:featureCounts v1.4.6-p3; Command:"featureCounts" "-T" "4" "-t" "gene" "-g" "locus_tag" "-s" "1" "-a" "data/genome/genome.gff" "-o" "data/counts/SRR10379724_counts.txt" "data/mapped/SRR10379724.bam" 	# Program:featureCounts v1.4.6-p3; Command:"featureCounts" "-T" "4" "-t" "gene" "-g" "locus_tag" "-s" "1" "-a" "data/genome/genome.gff" "-o" "data/counts/SRR10379725_counts.txt" "data/mapped/SRR10379725.bam" 	# Program:featureCounts v1.4.6-p3; Command:"featureCounts" "-T" "4" "-t" "gene" "-g" "locus_tag" "-s" "1" "-a" "data/genome/genome.gff" "-o" "data/counts/SRR10379726_counts.txt" "data/mapped/SRR10379726.bam" 
Geneid	data/mapped/SRR10379721.bam	data/mapped/SRR10379722.bam	data/mapped/SRR10379723.bam	data/mapped/SRR10379724.bam	data/mapped/SRR10379725.bam	data/mapped/SRR10379726.bam
SAOUHSC_02460	2026	1392	1153	2941	3800	459
SAOUHSC_02461	428	261	227	918	1084	47
SAOUHSC_02462	16	8	16	10	28	0
SAOUHSC_02463	1387	921	978	808	1154	156
SAOUHSC_02464	1105	872	762	1057	1618	265
SAOUHSC_02465	564	494	339	882	967	99
SAOUHSC_02467	1097	699	740	688	459	69
SAOUHSC_02468	1753	1193	1239	1114	1046	275
SAOUHSC_02469	61	27	23	23	38	5
SAOUHSC_02470	123	107	78	586	903	133
SAOUHSC_02471	1919	1458	1920	1350	2537	317
SAOUHSC_02472	1830	1415	1606	2037	2479	238
SAOUHSC_02473	0	0	0	0	0	0
SAOUHSC_02474	2162	1693	1566	2041	3568	710
SAOUHSC_02475	346	324	364	458	1041	50
SAOUHSC_02476	227	155	173	401	636	75
SAOUHSC_02477	52745	48166	38553	32224	27690	15493
SAOUHSC_02478	40819	44443	35614	20885	24566	2942
SAOUHSC_02480	2940	2746	2192	3141	3795	499
SAOUHSC_02481	1690	1534	1237	2087	2605	501
SAOUHSC_02482	2399	2245	1796	3600	4403	561
SAOUHSC_02483	1479	1433	968	3029	3962	959
SAOUHSC_02484	34579	28638	26172	19186	16525	5708
SAOUHSC_02485	115244	99139	95560	68231	78831	23737
SAOUHSC_02486	35733	32737	25601	22619	18515	8646
SAOUHSC_02487	35803	32560	28091	22581	37927	11119
SAOUHSC_02488	15820	14234	16885	10135	30819	3109
SAOUHSC_02489	22144	19010	16559	13363	15831	1799
SAOUHSC_02490	77680	69055	63401	52552	59626	20267
SAOUHSC_02491	120991	105002	91585	87587	122998	23094
SAOUHSC_02492	37302	32804	26045	29252	26961	24013
SAOUHSC_02493	23798	20609	20654	15450	31124	3077
SAOUHSC_02494	56631	50044	42401	39192	52506	31897
SAOUHSC_02495	41973	36029	34835	28329	57329	7096
SAOUHSC_02496	45051	39744	32001	29675	28346	5470
SAOUHSC_02498	44588	33237	35041	27199	46751	6919
SAOUHSC_02499	23567	18204	17779	13640	23833	2437
SAOUHSC_02500	51459	42089	38140	30301	50344	10426
SAOUHSC_02501	43709	37350	35869	25169	47202	9938
SAOUHSC_02502	48210	38786	33048	25773	33650	12138
SAOUHSC_02503	30600	26237	24219	18352	28715	2285
SAOUHSC_02504	16697	13430	13229	9248	15160	1720
SAOUHSC_02505	46398	40335	31843	25480	32818	15549
SAOUHSC_02506	70271	60296	50249	38531	51293	16592
SAOUHSC_02507	28788	24871	21307	16373	35933	9901
SAOUHSC_02508	44227	36790	31986	23698	41993	9652
SAOUHSC_02509	106627	90562	77605	77016	98072	70362
SAOUHSC_02510	21220	17250	15287	14481	21947	4426
SAOUHSC_02511	50423	44288	37070	32896	43170	22390
SAOUHSC_02512	55666	46519	42211	34701	48514	24091
SAOUHSC_02512a	34872	33208	27972	21798	34978	16609
SAOUHSC_02515	676	400	431	1109	2405	61
SAOUHSC_02516	40874	23915	44830	7241	6626	1159
SAOUHSC_02517	6850	4896	6846	4473	5973	1424
SAOUHSC_02518	18	3	37	7	20	3
SAOUHSC_02519	1298	846	1116	1786	2797	175
SAOUHSC_02520	3378	2619	2383	4541	6865	1840
SAOUHSC_02521	7	8	14	5	8	0
SAOUHSC_02522	1652	992	1405	1021	1408	76
SAOUHSC_02523	225	167	145	377	278	13
SAOUHSC_02524	2890	1717	2686	1793	2231	239
SAOUHSC_02525	9923	7760	7939	10369	15041	3047
SAOUHSC_02527	6798	4822	5419	6634	8564	1845
SAOUHSC_02528	85	32	63	369	516	21
SAOUHSC_02529	906	719	806	1588	2502	373
SAOUHSC_02530	1703	1027	2276	136	178	3
SAOUHSC_02531	5764	3032	6817	331	337	29
SAOUHSC_02532	6629	3601	7078	653	751	37
SAOUHSC_02533	19	5	9	2	0	0
SAOUHSC_02534	204	140	137	130	128	147
SAOUHSC_02535	55	36	34	42	39	1
SAOUHSC_02536	4669	3258	2838	4546	5629	1178
SAOUHSC_02537	1295	1014	773	1637	1558	553
SAOUHSC_02538	397	324	201	345	255	149
SAOUHSC_02540	1118	868	893	1037	2015	188
SAOUHSC_02541	1100	807	862	851	1602	205
SAOUHSC_02542	2436	1768	1772	1713	2351	824
SAOUHSC_02543	2365	1941	1870	2599	3262	396
SAOUHSC_02544	1022	754	663	762	922	303
SAOUHSC_02545	1483	1113	894	1512	1904	363
SAOUHSC_02546	1790	1212	1306	1156	1409	445
SAOUHSC_02547	1750	1134	1182	1571	1795	185
SAOUHSC_02549	1237	862	846	1542	2342	227
SAOUHSC_02550	3073	2065	1605	2511	1324	144
SAOUHSC_02551	2003	1432	1294	841	796	120
SAOUHSC_02552	591	498	474	402	549	94
SAOUHSC_02553	485	421	342	467	782	101
SAOUHSC_02554	7306	6047	5427	5604	9762	1292
SAOUHSC_02557	1741	897	1313	243	217	31
SAOUHSC_02558	208	102	126	11	13	7
SAOUHSC_02559	471	306	376	28	27	7
SAOUHSC_02561	2857	1796	1737	399	343	173
SAOUHSC_02562	1019	580	644	193	202	34
SAOUHSC_02563	1342	710	937	236	297	30
SAOUHSC_02564	1913	1165	1325	396	472	48
SAOUHSC_02565	3194	1685	2272	560	581	50
SAOUHSC_02566	34595	15524	30945	16897	18240	2460
SAOUHSC_02568	3357	2195	2814	3054	5245	601
SAOUHSC_02569	1451	943	1489	2367	3709	682
SAOUHSC_02570	2652	1984	2118	7382	9613	1208
SAOUHSC_02571	15211	18053	20096	2554	1874	608
SAOUHSC_02572	20304	16637	13707	49364	64257	9458
SAOUHSC_02573	1993	1888	1477	12775	19838	6317
SAOUHSC_02574	1970	1595	1461	12118	14679	2972
SAOUHSC_02575	324	231	228	1409	1166	86
SAOUHSC_02576	1019	1115	1176	1221	1432	349
SAOUHSC_02577	5672	4411	3470	10369	14780	3208
SAOUHSC_02579	4037	3006	3578	2571	2896	626
SAOUHSC_02580	3905	2988	3175	4600	5600	976
SAOUHSC_A02450	127	61	149	372	622	12
SAOUHSC_02581	9187	6958	6471	13053	16280	2704
SAOUHSC_02582	40759	35847	29539	64265	74686	19597
SAOUHSC_02583	13919	11475	12006	6093	9114	2553
SAOUHSC_02584	1990	2674	1280	2529	3260	391
SAOUHSC_02585	3880	3010	2935	3372	6049	429
SAOUHSC_02587	469	245	264	1177	1355	88
SAOUHSC_02588	27	6	11	27	33	7
SAOUHSC_02589	14717	10733	10886	7764	8651	659
SAOUHSC_02590	8001	7515	7257	15733	19934	4762
SAOUHSC_02591	650	382	417	1148	1744	52
SAOUHSC_02592	538	410	352	950	1370	206
SAOUHSC_02593	255	236	167	867	1131	62
SAOUHSC_02594	695	545	433	2439	5024	476
SAOUHSC_02595	230	147	150	2732	4714	230
SAOUHSC_02596	240	193	204	418	505	19
SAOUHSC_02597	1959	1647	1178	3456	4464	714
SAOUHSC_02599	252	165	160	722	781	52
SAOUHSC_02600	2055	1534	1317	3344	6084	1072
SAOUHSC_02603	176	94	111	664	1006	92
SAOUHSC_02604	5641	4864	3580	19894	25196	13436
SAOUHSC_02605	935	688	648	1676	2843	785
SAOUHSC_02606	3041	2057	1964	843	1113	274
SAOUHSC_02607	2527	1908	1778	514	765	291
SAOUHSC_02608	366	248	189	426	537	22
SAOUHSC_02609	48	33	32	38	38	2
SAOUHSC_02610	5795	5809	3642	13976	16260	9424
SAOUHSC_02611	2804	1784	2127	4361	5078	494
SAOUHSC_02612	1214	912	681	2492	2702	491
SAOUHSC_02613	793	582	426	1716	1587	154
SAOUHSC_02614	2441	2000	1682	3136	4676	600
SAOUHSC_02615	925	819	704	1631	3025	603
SAOUHSC_02616	5	4	6	13	6	0
SAOUHSC_02618	1718	1109	1274	845	1103	71
SAOUHSC_02619	392	275	298	197	225	7
SAOUHSC_02620	4904	3371	5110	569	784	76
SAOUHSC_02621	370	226	199	338	344	244
SAOUHSC_02622	1127	931	962	697	517	103
SAOUHSC_02623	5484	4170	4269	4719	5774	1379
SAOUHSC_02624	1578	1216	1246	2060	2208	134
SAOUHSC_02625	901	626	543	1382	2114	103
SAOUHSC_02626	1139	885	736	2115	3476	529
SAOUHSC_02627	1884	1209	1128	3342	3867	1155
SAOUHSC_02628	2770	1979	2029	3084	3040	365
SAOUHSC_02629	14501	22982	14223	23446	32709	6802
SAOUHSC_02630	5479	8375	4833	8276	13455	1823
SAOUHSC_02631	469	217	266	1088	1060	73
SAOUHSC_02634	10	9	10	5	5	2
SAOUHSC_02635	5982	4060	4868	3087	4541	303
SAOUHSC_02638	614	483	305	2042	3338	401
SAOUHSC_02640	801	513	502	175	212	21
SAOUHSC_02641	461	337	345	116	98	12
SAOUHSC_02643	679	506	593	668	822	127
SAOUHSC_02644	3312	2326	2813	1870	1990	190
SAOUHSC_02645	1344	3299	921	27464	7303	210
SAOUHSC_02646	2020	4887	1234	28222	6646	562
SAOUHSC_02647	7553	5392	4663	4608	5662	1846
SAOUHSC_02648	11469	8242	9806	27572	31375	5647
SAOUHSC_02649	4163	3323	2962	3480	3927	406
SAOUHSC_02650	8167	7765	5456	22466	39400	4005
SAOUHSC_02651	369	260	231	892	1278	212
SAOUHSC_02652	1192	855	673	1709	2991	867
SAOUHSC_02653	227	177	103	235	385	207
SAOUHSC_02654	705	432	316	652	999	147
SAOUHSC_02655	1	0	1	1	0	0
SAOUHSC_02656	1835	1237	1279	1833	2560	837
SAOUHSC_02657	42	14	20	13	16	0
SAOUHSC_02658	1309	1014	951	1121	2124	180
SAOUHSC_02659	18372	12714	15363	3022	4201	143
SAOUHSC_02660	26002	17297	22727	4301	4720	239
SAOUHSC_02661	7522	6810	4809	545	278	43
SAOUHSC_02662	836	914	573	52	69	18
SAOUHSC_02663	631	565	336	1672	3225	207
SAOUHSC_02664	4528	3157	3905	3736	4812	287
SAOUHSC_02665	6614	6054	4467	15090	15124	1849
SAOUHSC_02666	868	618	628	2084	2583	154
SAOUHSC_02667	19619	15467	16865	16546	23433	3940
SAOUHSC_02668	289	196	184	1166	1369	50
SAOUHSC_02669	5005	3554	3578	7304	9773	492
SAOUHSC_02670	5030	3578	4288	3379	4336	211
SAOUHSC_02671	970	805	733	1232	5596	364
SAOUHSC_02674	601	398	531	313	507	44
SAOUHSC_02675	2141	1407	1522	1415	2015	222
SAOUHSC_02676	3797	2985	2992	3437	5155	761
SAOUHSC_02677	1626	1246	1276	1954	2810	280
SAOUHSC_02678	706	554	505	1123	1532	101
SAOUHSC_02679	159	83	83	407	647	45
SAOUHSC_02680	529	344	306	1542	2152	524
SAOUHSC_02681	807	487	379	2047	2796	560
SAOUHSC_02682	1326	947	883	1552	3054	581
SAOUHSC_02683	169	142	124	296	616	204
SAOUHSC_02684	933	743	711	1300	2493	443
SAOUHSC_02685	116	86	87	85	240	44
SAOUHSC_02686	529	362	333	609	1165	152
SAOUHSC_02687	1162	980	818	3673	4713	464
SAOUHSC_02688	9	5	13	54	142	17
SAOUHSC_02689	115	89	88	468	516	37
SAOUHSC_02690	21138	12811	13375	2440	4217	481
SAOUHSC_02691	6661	5243	4822	1974	2140	289
SAOUHSC_02692	3401	2696	2406	1011	1713	71
SAOUHSC_02693	47	24	25	39	18	2
SAOUHSC_02694	2407	1828	1956	2738	4376	210
SAOUHSC_02695	697	605	600	1127	1232	134
SAOUHSC_02696	2777	1861	2385	524	564	42
SAOUHSC_02697	45228	30874	36766	9113	14842	4567
SAOUHSC_02698	22546	15284	18307	5763	9243	2883
SAOUHSC_02699	18414	11241	15338	4581	8489	1514
SAOUHSC_02700	4761	4637	4175	6301	12381	967
SAOUHSC_02701	95	72	69	98	164	3
SAOUHSC_02702	4663	1815	1201	131	172	8
SAOUHSC_02703	7710	5545	4504	14543	20185	2137
SAOUHSC_02704	2760	1891	2302	2179	2468	237
SAOUHSC_02705	14	8	18	36	73	4
SAOUHSC_02706	26037	24075	16649	31423	47540	2650
SAOUHSC_02708	5783	3798	2091	12858	21334	1043
SAOUHSC_02709	12269	8352	5167	15059	21850	989
SAOUHSC_02710	14349	10244	5734	11970	15652	1043
SAOUHSC_02711	155	72	111	71	84	6
SAOUHSC_02712	376	239	263	237	454	51
SAOUHSC_02713	366	209	229	288	375	39
SAOUHSC_02714	280	183	194	184	284	44
SAOUHSC_02715	225	117	126	80	63	11
SAOUHSC_02716	77	61	48	28	21	3
SAOUHSC_A02577	2	1	4	4	3	0
SAOUHSC_02717	3	2	2	0	1	1
SAOUHSC_02718	747	344	463	224	414	32
SAOUHSC_02719	281	170	219	139	174	38
SAOUHSC_02720	0	1	1	4	1	1
SAOUHSC_02721	6484	4497	3202	4550	1787	731
SAOUHSC_02722	895	625	750	1025	828	90
SAOUHSC_02723	19755	18359	19717	4575	4077	1746
SAOUHSC_02724	40724	38134	45133	8115	9817	918
SAOUHSC_02725	4076	3482	2730	11785	12991	2550
SAOUHSC_02726	240	243	191	431	759	243
SAOUHSC_02727	2341	1691	851	4419	5990	1567
SAOUHSC_02728	716	420	416	433	926	62
SAOUHSC_02729	1695	2112	1284	4759	7045	892
SAOUHSC_02731	5952	3813	4857	8377	13259	802
SAOUHSC_02732	1	1	4	6	6	0
SAOUHSC_02733	8401	6330	4816	16349	25058	3374
SAOUHSC_02734	2	2	8	7	5	0
SAOUHSC_02736	3720	2413	2729	3440	3861	305
SAOUHSC_02737	1986	1681	1026	1384	1668	346
SAOUHSC_02739	941	660	544	2170	3461	1177
SAOUHSC_02740	1683	1329	950	8605	9664	1321
SAOUHSC_02741	2102	1316	1324	768	1010	256
SAOUHSC_02742	1940	1275	1426	807	1168	178
SAOUHSC_02743	703	418	470	328	568	109
SAOUHSC_02744	951	620	661	643	1478	420
SAOUHSC_02745	7	7	7	0	1	0
SAOUHSC_02746	18	18	13	9	6	2
SAOUHSC_02747	3078	1983	2336	1549	1882	105
SAOUHSC_02750	6022	4256	4807	2483	3765	508
SAOUHSC_02751	4432	4412	2959	15346	18437	5601
SAOUHSC_02752	7194	5058	5816	2287	2459	556
SAOUHSC_02753	2302	2102	1565	3524	3856	934
SAOUHSC_02754	893	915	680	1509	1420	725
SAOUHSC_02755	6240	4933	4732	6790	7194	3255
SAOUHSC_02756	6003	3644	5859	4025	3060	192
SAOUHSC_02757	7036	5023	5906	5355	6363	95
SAOUHSC_02759	2691	1826	1872	3615	5202	295
SAOUHSC_02760	1571	1048	889	1911	3052	720
SAOUHSC_02761	529	350	427	792	943	103
SAOUHSC_02762	4781	2997	2826	787	1117	265
SAOUHSC_02763	1623	1075	1115	159	267	116
SAOUHSC_02764	1096	889	659	110	224	55
SAOUHSC_02765	590	543	395	74	97	18
SAOUHSC_02766	2597	1446	1630	457	899	129
SAOUHSC_02767	8351	5504	5323	1345	2943	284
SAOUHSC_02768	2624	1863	1477	139	297	34
SAOUHSC_02769	2656	1842	1391	149	356	34
SAOUHSC_02770	2862	1956	1400	165	344	67
SAOUHSC_02771	403	314	396	1522	1784	360
SAOUHSC_02772	3002	3433	2027	8939	16567	9021
SAOUHSC_02773	2536	2151	1709	9684	16527	1684
SAOUHSC_02774	2788	3117	2215	11083	14242	998
SAOUHSC_02775	453	278	299	500	768	73
SAOUHSC_02776	112	71	75	285	503	37
SAOUHSC_02777	247	128	115	849	1547	182
SAOUHSC_02778	458	410	251	1870	4063	735
SAOUHSC_02779	877	1073	570	3459	5997	698
SAOUHSC_02780	138	114	130	457	523	275
SAOUHSC_02781	2524	1688	1079	8968	8292	453
SAOUHSC_02782	31	26	32	13	6	0
SAOUHSC_02783	400	285	313	469	759	151
SAOUHSC_02784	117	70	77	109	196	26
SAOUHSC_02785	155	99	111	196	267	14
SAOUHSC_02788	320	196	252	555	1011	129
SAOUHSC_02789	227	175	151	392	533	94
SAOUHSC_02790	2416	1243	1897	2007	2441	225
SAOUHSC_02791	139	93	106	250	433	37
SAOUHSC_02793	1376	857	868	1210	1593	205
SAOUHSC_02794	223	104	97	409	711	26
SAOUHSC_02795	82	62	44	130	135	11
SAOUHSC_02796	13	11	23	44	65	6
SAOUHSC_02797	441	264	293	462	696	59
SAOUHSC_02798	4252	2845	3451	2246	3621	1550
SAOUHSC_02799	17	7	20	18	7	0
SAOUHSC_02800	14	12	14	22	13	0
SAOUHSC_02801	1542	975	1110	1452	2017	555
SAOUHSC_02802	14484	26593	16852	17066	9067	2080
SAOUHSC_02803	10635	16563	11236	18153	16644	4499
SAOUHSC_02804	3	8	1	13	19	0
SAOUHSC_02805	4	0	2	0	0	0
SAOUHSC_02806	5389	6617	4160	2027	3986	1068
SAOUHSC_02808	2982	3691	2264	2192	4058	1576
SAOUHSC_02809	1570	1497	1011	2694	3803	2093
SAOUHSC_02810	3413	2668	2241	3298	6111	1122
SAOUHSC_02811	899	731	666	1849	3580	211
SAOUHSC_02812	13073	11060	8879	34473	46974	14647
SAOUHSC_02815	9502	10398	7626	23293	24941	4787
SAOUHSC_02816	939	691	608	2189	3569	115
SAOUHSC_02817	1	0	0	0	0	0
SAOUHSC_02818	828	464	478	553	839	97
SAOUHSC_02819	164	120	130	83	183	15
SAOUHSC_02820	411	218	316	946	1622	401
SAOUHSC_02821	360	241	283	820	1358	136
SAOUHSC_02822	3721	3032	1655	6756	9538	1254
SAOUHSC_02823	1214	1003	826	3318	4405	307
SAOUHSC_02824	584	336	326	316	485	339
SAOUHSC_02825	269	216	226	244	397	186
SAOUHSC_02826	1356	943	764	795	1118	59
SAOUHSC_02827	857	625	488	1792	1427	294
SAOUHSC_02828	6271	4882	5532	1220	1817	394
SAOUHSC_02829	2754	2280	1764	1086	815	111
SAOUHSC_02830	17327	8950	15125	2006	793	84
SAOUHSC_02831	774	539	596	365	391	61
SAOUHSC_02832	86	22	112	34	41	2
SAOUHSC_02833	460	218	421	118	153	9
SAOUHSC_02834	3118	1935	2139	3920	6115	361
SAOUHSC_02836	428	305	304	529	577	121
SAOUHSC_02837	96	83	68	956	1945	118
SAOUHSC_02838	2	1	3	2	0	0
SAOUHSC_02839	5635	5207	4280	1510	2069	757
SAOUHSC_02840	2528	2411	2066	640	762	104
SAOUHSC_02841	4756	4372	3492	1492	1625	189
SAOUHSC_02842	220	124	154	176	91	19
SAOUHSC_02843	470	335	349	1773	3324	153
SAOUHSC_02844	3517	3032	1583	6276	11152	2912
SAOUHSC_02845	759	610	283	1271	1711	295
SAOUHSC_02846	905	660	312	1766	2699	296
SAOUHSC_02848	14102	7866	8989	61793	61629	13920
SAOUHSC_02849	17710	24752	11723	65558	110457	27874
SAOUHSC_02850	4086	6162	3002	14890	32445	13626
SAOUHSC_02851	62	40	28	21	23	3
SAOUHSC_02852	871	578	503	1305	1378	351
SAOUHSC_02853	40765	32180	20058	58381	26826	5636
SAOUHSC_02855	813	798	828	427	294	46
SAOUHSC_02856	176	127	196	1610	2599	132
SAOUHSC_02857	50	45	68	745	815	176
SAOUHSC_02858	151	159	146	1940	2448	388
SAOUHSC_02859	3282	2781	2200	3251	4422	1634
SAOUHSC_02860	11060	10941	6869	18841	17304	3772
SAOUHSC_02861	1553	1335	957	1970	2711	1421
SAOUHSC_02862	7088	8382	4216	24637	39043	15193
SAOUHSC_02863	296	200	216	56	102	2
SAOUHSC_02864	1968	1381	1241	713	924	124
SAOUHSC_02865	181	140	122	132	221	9
SAOUHSC_02866	1846	1376	1212	2341	4020	543
SAOUHSC_02867	2747	2126	2152	1749	2364	184
SAOUHSC_02868	206	183	162	293	588	65
SAOUHSC_02869	15503	18237	8701	22453	32667	5679
SAOUHSC_02871	369	280	243	607	1135	345
SAOUHSC_02872	21974	14518	19834	2172	5287	385
SAOUHSC_02873	11657	9690	7575	5578	5772	912
SAOUHSC_02874	1375	1135	838	924	866	54
SAOUHSC_02875	1666	1377	1021	4184	7212	1163
SAOUHSC_02876	1387	1341	708	4730	7573	2228
SAOUHSC_02877	1822	1693	1081	4978	10146	4601
SAOUHSC_02879	653	705	397	2576	4428	801
SAOUHSC_02880	1091	1232	598	5217	9349	4631
SAOUHSC_02881	1322	1351	722	6909	10059	5284
SAOUHSC_02882	173	171	122	1486	2049	297
SAOUHSC_02883	1579	2094	2022	807	1075	618
SAOUHSC_02885	36924	25298	38786	9319	11369	1548
SAOUHSC_02886	103	89	196	40	73	7
SAOUHSC_02887	26874	32531	48405	12026	8198	4391
SAOUHSC_02888	509	465	340	10822	12081	2481
SAOUHSC_02889	7	3	2	9	18	2
SAOUHSC_02890	14	9	6	10	5	0
SAOUHSC_02891	1239	848	1102	793	1115	60
SAOUHSC_02892	753	702	387	666	1613	365
SAOUHSC_02893	1240	1007	776	806	2114	147
SAOUHSC_02894	888	595	681	885	1728	539
SAOUHSC_02895	1009	563	807	986	1572	352
SAOUHSC_02896	343	189	256	243	409	67
SAOUHSC_02897	321	285	186	708	1165	75
SAOUHSC_02898	571	518	325	937	1123	243
SAOUHSC_02899	1913	1962	1053	4224	5877	1445
SAOUHSC_02900	3778	4012	2360	13095	17325	8016
SAOUHSC_02901	4049	1526	2044	307	403	74
SAOUHSC_02904	3503	1444	1620	107	142	18
SAOUHSC_02905	143	95	138	158	202	23
SAOUHSC_02906	347	274	292	325	520	73
SAOUHSC_02907	179	122	107	181	271	8
SAOUHSC_02908	989	776	627	4070	6395	2836
SAOUHSC_02909	2572	2328	1821	3349	4239	835
SAOUHSC_02910	1671	1205	1187	2294	3939	317
SAOUHSC_02911	653	367	382	488	498	45
SAOUHSC_02912	1489	1395	900	3021	2034	437
SAOUHSC_02913	684	562	509	480	781	62
SAOUHSC_02914	15	9	11	4	2	0
SAOUHSC_02915	1373	1084	950	1155	1399	324
SAOUHSC_02916	4009	3047	3643	2094	3434	235
SAOUHSC_02918	5891	4718	5343	4193	7887	1697
SAOUHSC_02919	4187	3765	3697	4986	8492	1836
SAOUHSC_02920	1272	967	744	3004	4102	1296
SAOUHSC_02921	1830	1233	1637	1988	2861	702
SAOUHSC_02922	1650	1210	1078	6818	9471	3940
SAOUHSC_02923	4198	4817	2432	61443	65444	10026
SAOUHSC_02924	1163	1243	813	16599	39272	5763
SAOUHSC_02925	88	83	50	926	1297	150
SAOUHSC_02926	12851	9105	5254	25075	30542	3843
SAOUHSC_02927	42601	41554	29752	78627	86934	41671
SAOUHSC_02928	360	195	643	274	466	22
SAOUHSC_02929	5239	4585	2696	18911	27930	9889
SAOUHSC_02930	965	923	616	3768	3945	756
SAOUHSC_02931	229	166	141	1667	1423	126
SAOUHSC_02932	3025	2132	2286	502	505	217
SAOUHSC_02933	18275	10905	13886	517	525	155
SAOUHSC_02934	5	1	4	1	1	0
SAOUHSC_02935	3683	2546	2837	1822	3924	219
SAOUHSC_02936	912	837	765	2333	4034	1388
SAOUHSC_02937	4683	4629	4494	1496	2105	418
SAOUHSC_02939	6	2	7	2	0	1
SAOUHSC_02940	5	3	5	3	4	1
SAOUHSC_02941	1414	866	908	2904	7010	665
SAOUHSC_02942	1980	1356	1323	4377	12374	1447
SAOUHSC_02943	287	178	211	174	212	45
SAOUHSC_02944	792	397	594	218	320	41
SAOUHSC_02945	3222	2165	2321	1064	1359	437
SAOUHSC_02947	3803	2453	2703	1503	1998	309
SAOUHSC_02948	11	6	11	14	20	2
SAOUHSC_02949	658	555	504	457	678	50
SAOUHSC_A02794	245	285	249	247	634	36
SAOUHSC_02950	9	3	4	12	26	2
SAOUHSC_02953	1303	943	782	1758	2906	175
SAOUHSC_02954	269	253	170	793	1901	455
SAOUHSC_02955	1722	1425	1216	2163	2874	378
SAOUHSC_02956	1604	1345	1132	2074	2398	231
SAOUHSC_02957	605	526	409	771	1460	84
SAOUHSC_02958	426	250	338	81	62	14
SAOUHSC_02960	4	2	3	5	1	0
SAOUHSC_02961	1067	885	805	2038	2765	322
SAOUHSC_02962	1064	952	897	2140	3757	268
SAOUHSC_02963	75134	60220	75572	93118	66583	54488
SAOUHSC_02964	6407	5429	8129	27235	48980	6636
SAOUHSC_02965	5854	5573	7525	33627	80356	28272
SAOUHSC_02967	3699	3447	5419	37972	91175	27170
SAOUHSC_02968	1568	1616	2346	22322	56395	17532
SAOUHSC_02969	1243	1281	1897	18931	52958	23097
SAOUHSC_A02811	0	1	2	1	0	0
SAOUHSC_02970	621	387	362	189	203	25
SAOUHSC_02971	8938	5118	10414	748	946	254
SAOUHSC_02972	3571	2510	2027	1791	1564	178
SAOUHSC_02973	1004	684	845	312	343	25
SAOUHSC_02974	1004	791	626	3367	6166	335
SAOUHSC_02975	2706	2195	1994	2983	5874	1938
SAOUHSC_02976	3863	3109	2542	2169	4487	433
SAOUHSC_02978	16899	12574	13392	16980	25631	4439
SAOUHSC_02979	19610	17714	11780	35632	48079	3772
SAOUHSC_02980	11302	7928	8191	4989	6023	983
SAOUHSC_02982	43402	31939	33467	33728	47698	7573
SAOUHSC_02983	10275	7738	7727	6669	9844	1063
SAOUHSC_02984	10882	8870	8238	8836	13416	3154
SAOUHSC_02985	10965	8876	8831	11088	16033	6641
SAOUHSC_02986	2734	1800	2440	393	473	52
SAOUHSC_02987	3882	2552	3044	570	510	110
SAOUHSC_02988	2975	1953	2361	442	426	84
SAOUHSC_02989	866	531	843	197	201	28
SAOUHSC_02990	95470	69724	78219	16570	14078	4441
SAOUHSC_02991	1589	1019	1088	2541	3882	1211
SAOUHSC_02992	105	62	92	169	160	7
SAOUHSC_02993	82	43	63	107	151	11
SAOUHSC_02994	1210	1094	829	7733	9245	1565
SAOUHSC_02995	530	512	438	2379	4372	652
SAOUHSC_02996	132	82	90	96	146	24
SAOUHSC_02997	90	59	71	139	196	24
SAOUHSC_02998	840	407	765	133	168	11
SAOUHSC_02999	476	241	377	71	63	18
SAOUHSC_03000	84	42	113	17	15	1
SAOUHSC_03001	3690	2367	2359	5502	7138	395
SAOUHSC_03002	175	136	102	56	41	21
SAOUHSC_03003	21	22	16	7	15	9
SAOUHSC_03004	98	72	56	60	102	9
SAOUHSC_03005	468	186	379	211	451	8
SAOUHSC_03006	46419	39636	30935	19258	29007	6138
SAOUHSC_03008	2737	1870	2331	2251	3425	1288
