"gene","per_1","per_2","per_3","control_1","control_2","control_3","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SAOUHSC_01687",462,454,358,381,550,481,582.618177536075,-1.09734865659553,0.700097249999514,-1.56742317813173,0.117015809756985,0.176810346802944
"SAOUHSC_01688",13495,9786,10945,12095,12156,2469,9017.2832544956,0.28231197037317,0.244195453149858,1.15609020041795,0.247644263959222,0.333470434862057
"SAOUHSC_01689",8643,7820,6255,10614,11601,442,5853.30276332132,0.351586783605043,0.522488437281589,0.672908256944946,0.501005658864332,0.585029416500344
"SAOUHSC_01690",4681,3075,4314,1395,1426,90,2101.94687974457,2.32092761450408,0.430077133314077,5.39653805032492,6.79390090273979e-08,4.15993304543232e-07
"SAOUHSC_01691",1075,784,846,1220,1428,145,754.026775048482,0.0937854330450205,0.270818008695047,0.346304270890001,0.729114059265016,0.79156624064073
"SAOUHSC_01692",1711,1532,988,3518,3977,416,1639.63399631733,-0.774469916398187,0.295496399443582,-2.62091151654135,0.00876950196910998,0.0181723568582112
"SAOUHSC_01693",683,591,482,762,959,112,499.931322424944,0.0266236481268536,0.231298974119005,0.115104912281866,0.908361966348606,0.927545206936336
"SAOUHSC_01694",4887,3805,3456,6139,5978,585,3374.37039759476,0.100817252486143,0.312786905908521,0.3223192869705,0.747210823274699,0.805186735274551
"SAOUHSC_01695",3296,2874,2408,3888,5397,894,2747.47473586479,-0.282506135257586,0.215532490674401,-1.31073572422248,0.189947064776382,0.26808204655737
"SAOUHSC_01696",2805,2767,2174,4866,6256,1565,3248.00363560045,-0.914985672158555,0.326744749320858,-2.80030719410293,0.0051053995917439,0.011230158663895
"SAOUHSC_01697",2620,2136,2022,2641,3661,632,2019.695189519,-0.0829086252895953,0.220649866272521,-0.375747453149126,0.707104656083528,0.773855245301131
"SAOUHSC_01698",614,514,470,703,685,48,405.446347936879,0.388307115742845,0.393041291514464,0.987955016753131,0.323174679163201,0.413024516541908
"SAOUHSC_01699",1855,1436,1354,2040,2236,280,1286.57461521669,0.110762055685766,0.223692271272494,0.495153699569885,0.620491630514149,0.695323453764997
"SAOUHSC_01700",3858,3113,2695,3887,4026,526,2541.1269837625,0.271408795484071,0.228127139160128,1.18972602945572,0.234154091256302,0.318093825322687
"SAOUHSC_01701",1795,1545,1442,1922,2291,213,1260.16057745816,0.284293364250878,0.287679019094347,0.98823113741792,0.323039461926723,0.413024516541908
"SAOUHSC_01702",1635,1374,1136,2026,2108,139,1112.14633230841,0.205652817382979,0.399719247456099,0.514493156613795,0.606907243717743,0.682737963527371
"SAOUHSC_01704",25,14,25,59,94,6,28.554836019626,-1.12775657295873,0.490673771102794,-2.29838364994339,0.021539963248398,0.040366158871841
"SAOUHSC_01705",373,259,229,181,309,29,190.308056269175,0.831905584699621,0.293107649167451,2.83822543377009,0.00453651300384812,0.0101237909855106
"SAOUHSC_01706",1994,1405,1269,1594,2323,115,1136.79987294197,0.497154337348129,0.426195256750275,1.16649429920669,0.24341465215132,0.328622366477299
"SAOUHSC_01707",1482,1216,898,1432,1998,126,942.95661158878,0.256219186040825,0.375968905403407,0.681490363587135,0.495561262194998,0.580116912607394
"SAOUHSC_01708",838,735,592,847,1425,204,669.688510283052,-0.191585604769046,0.246928525730669,-0.775874736230406,0.437822950785541,0.528504727000022
"SAOUHSC_01709",1386,1485,913,1738,3594,503,1395.31499466265,-0.631635116964669,0.328131115322951,-1.92494733802677,0.0542359468405069,0.0906825684380287
"SAOUHSC_01710",250,251,175,440,915,53,266.171935792789,-0.799566048377737,0.40396579153102,-1.97929147749715,0.0477831985873681,0.0810142412413105
"SAOUHSC_01711",572,573,343,1332,2151,273,737.650065034793,-1.29164709584932,0.282757094980664,-4.56804486528497,4.92294672588319e-06,2.1002963890982e-05
"SAOUHSC_01712",331,416,182,1196,1811,316,637.894354739678,-1.90659674418737,0.368847182465662,-5.16906956274463,2.35262323799272e-07,1.32385760224116e-06
"SAOUHSC_01714",9389,7314,6743,9330,9392,891,5877.00535331689,0.430200920636427,0.312719636151152,1.37567607180411,0.168921943265921,0.242880182358641
"SAOUHSC_01715",7073,6287,5247,6531,8155,1358,5049.99580948426,0.190030952813118,0.202282059257873,0.939435526365009,0.347507180059524,0.43960331741057
"SAOUHSC_01716",8567,7465,6258,7042,6572,1715,5717.01322547701,0.367371122021734,0.298414325193619,1.23107736796273,0.218293929242973,0.300710121701024
"SAOUHSC_01717",3922,3662,2793,2916,3268,428,2406.37352372825,0.723172607219522,0.228763321546837,3.16122620676086,0.00157106438774525,0.00392165307495492
"SAOUHSC_01718",1086,793,871,954,982,34,619.218074351072,0.82963195018292,0.542297366352677,1.5298469099394,0.12605462707193,0.188181035611669
"SAOUHSC_01719",6200,4605,4782,9635,12756,4058,7091.29987035743,-1.10587253780106,0.395625184986184,-2.79525313293611,0.00518590918778939,0.011359403430636
"SAOUHSC_01720",5767,5284,4810,10844,20442,3918,7907.97081018012,-1.27950535799087,0.326485180561983,-3.91903043129995,8.89058901919231e-05,0.00029272796884125
"SAOUHSC_01721",4140,3167,3025,9022,13659,1485,4721.52539856503,-1.12099030149375,0.22438307817359,-4.99587718743438,5.85689266187742e-07,3.0523646187948e-06
"SAOUHSC_01722",7300,5553,6626,12967,16094,4568,8689.50021792424,-1.04637304213962,0.361322330484799,-2.89595453659248,0.00378007159207894,0.00857494954554136
"SAOUHSC_01723",5183,3987,4038,2787,3224,469,2821.59407642899,1.06108964429946,0.191270399216469,5.54758942651958,2.89635029883432e-08,1.88587796265746e-07
"SAOUHSC_01724",449,383,337,524,672,51,323.385884645726,0.107498528615271,0.329187771126144,0.32655687131852,0.744003068254076,0.802392404465673
"SAOUHSC_01727",9642,8213,7127,9781,13295,1673,7014.15091641179,0.0823378271552968,0.195549030771339,0.421059755860292,0.673711447592534,0.743160367411959
"SAOUHSC_01728",1328,763,634,1168,1097,192,738.770655650546,0.10072909619056,0.28507802603724,0.353338689729112,0.723834543506809,0.786646134666916
"SAOUHSC_01729",12365,9722,10122,48595,86403,6283,22183.7337578458,-1.9089921065694,0.32908364847568,-5.80093272762678,6.59470554253774e-09,4.69176462440492e-08
"SAOUHSC_01730",8412,6721,5213,24973,49604,3135,12333.8277837188,-1.69466838996294,0.367765780078353,-4.60800999375713,4.06541127890709e-06,1.78700148976876e-05
"SAOUHSC_01734",6573,5696,4588,8666,8964,1267,5052.54796439983,-0.111385091527959,0.220523911758008,-0.505093033403955,0.613493494222668,0.688071955934444
"SAOUHSC_01735",3699,3390,2190,5806,4757,433,2710.77442671378,-0.0553247144107244,0.392893715216471,-0.140813436988276,0.888017327656795,0.912480614920068
"SAOUHSC_01736",166,104,115,184,135,58,125.250914156686,-0.307046994412107,0.440385028364197,-0.697223962296422,0.485662645136437,0.570686393542411
"SAOUHSC_01737",3447,2973,2601,5883,8282,1998,4004.30083019824,-1.04812291285061,0.32179013073209,-3.25716301636123,0.00112531786090937,0.00291839451770795
"SAOUHSC_01738",1033,895,819,1612,2129,300,969.070076654653,-0.520972375910176,0.197347149950035,-2.63987788038529,0.00829359062225262,0.0172821748720683
"SAOUHSC_01739",3675,2860,2535,7287,11153,870,3718.56182056902,-0.891806766976454,0.308184277839867,-2.89374517489124,0.00380676966091531,0.00862104323925537
"SAOUHSC_01741",1839,1676,1241,4262,5155,883,2207.85940427023,-1.1503191839426,0.222332829569811,-5.17386112599,2.29305284219503e-07,1.29592228808901e-06
"SAOUHSC_01742",8817,7115,6093,20717,27754,4511,10954.3809748952,-1.2974518767151,0.197666809976992,-6.56383272875263,5.24420278429405e-11,4.96109183688108e-10
"SAOUHSC_01743",5055,3033,3939,3260,3117,524,2721.81769299342,0.799626426668883,0.260734335842495,3.06682441376622,0.0021634590123989,0.00521587394401988
"SAOUHSC_01744",8673,5297,6873,4454,4663,421,4207.75253103138,1.30917837591481,0.338291754185894,3.86996833270552,0.000108849491174424,0.000353930288239628
"SAOUHSC_01746",12351,9568,9306,16190,17512,1922,9194.51453979417,-0.0593837550924746,0.25806364325945,-0.230112829309985,0.818004096029397,0.858543586892429
"SAOUHSC_01747",4152,3555,2695,5964,5229,473,2961.42037994817,0.0240059834045518,0.364824581401342,0.0658014416472197,0.947535908457302,0.958178255996133
"SAOUHSC_01748",7761,7493,5979,6323,8880,1437,5532.98328304953,0.32998140150263,0.226907632792894,1.45425430357301,0.145875814527876,0.213021113944231
"SAOUHSC_01749",6283,6239,5220,3898,6015,1045,4245.85403063107,0.638505693052451,0.263211584181813,2.42582671669726,0.0152735610458124,0.0298497514151319
"SAOUHSC_01750",7170,7140,5802,5380,8083,2425,5818.78831672077,0.0178731594122958,0.406071626477768,0.0440147950432443,0.964892610557615,0.971104625000336
"SAOUHSC_01751",4070,3782,3194,3565,4933,406,2723.7198973344,0.512195768481704,0.305991815424964,1.67388715208073,0.0941527796893105,0.146503520720375
"SAOUHSC_01752",2427,2465,1741,3016,2141,312,1702.31835495822,0.371199613031689,0.340369912146267,1.09057704510666,0.275459034746981,0.364163817581958
"SAOUHSC_01753",11476,11460,8895,11200,16277,3349,9523.63263121649,-0.0833619542292237,0.293609426699815,-0.28392124587489,0.77647073435675,0.826820998126213
"SAOUHSC_01755",57252,54807,47569,28729,31800,12360,37260.438463466,0.727895270834598,0.433651724456687,1.67852502315438,0.0932446496669624,0.145524076676891
"SAOUHSC_01756",32254,28907,28690,15294,19254,3113,18596.9950539925,1.25271978591909,0.210843864521865,5.94145714773301,2.82499589646763e-09,2.13181048718988e-08
"SAOUHSC_01757",76663,75430,72533,40484,81500,11879,52553.738052444,0.742932664893602,0.302490597746249,2.45605209030936,0.0140472794001118,0.0276602160736741
"SAOUHSC_01758",4312,3335,3987,1699,1221,107,2070.44159433426,2.1661660649184,0.425790021872517,5.08740448024627,3.62997108536069e-07,1.97867526176968e-06
"SAOUHSC_01759",13103,11281,11991,4821,5334,334,6563.5341124469,2.07447540712979,0.40841359860308,5.07934949821759,3.78729415052416e-07,2.05158195581298e-06
"SAOUHSC_01760",30817,21037,28350,2832,3115,218,12405.8658906143,3.95239388367702,0.392988389933519,10.0572790059921,8.5323985820495e-24,3.32508846234795e-22
"SAOUHSC_01761",48832,32655,48143,5334,6383,235,20251.3411512661,3.80453686657523,0.533064264251511,7.13710732779522,9.53154223297067e-13,1.20809984321779e-11
"SAOUHSC_01761a",1306,966,766,232,416,58,534.421979351271,2.09941533395628,0.272812182900378,7.69546034065097,1.40985657356662e-14,2.14019506603631e-13
"SAOUHSC_01762",2416,1690,1763,1634,1348,87,1210.78187851248,1.19141012633485,0.45031911309567,2.64570188492473,0.0081521625460698,0.0170146254258899
"SAOUHSC_01763",1746,1042,1486,108,123,42,667.384903293935,3.68576730345946,0.408178381935753,9.02979546829503,1.71992956341865e-19,4.44627335652089e-18
"SAOUHSC_01764",156,114,136,60,41,6,73.382532145927,1.97160813919876,0.396041333987754,4.97828880472292,6.41488887114181e-07,3.30360450543417e-06
"SAOUHSC_01765",302,139,373,48,29,1,128.552085136352,3.61358687491638,0.621175438933594,5.8173370169304,5.97925137458781e-09,4.30077833031647e-08
"SAOUHSC_01766",13424,12576,9649,41914,50441,7391,19288.982251717,-1.45564111527399,0.204942442657513,-7.1026825697914,1.22358228227544e-12,1.50696855614206e-11
"SAOUHSC_01767",16608,17110,12435,53745,65624,11232,26016.5030373896,-1.52790738457163,0.236823121953443,-6.4516816262223,1.10615773781999e-10,1.00985239631049e-09
"SAOUHSC_01768",2666,1932,2113,3575,4385,685,2216.63190462769,-0.363981646867258,0.198970213548072,-1.82932731677105,0.0673505887911352,0.109703545298773
"SAOUHSC_01769",5820,3776,4238,10440,7261,1269,4656.862714656,-0.429564737902367,0.313561893206109,-1.36995198463101,0.170701890585264,0.244891558416552
"SAOUHSC_01770",500,276,290,749,546,20,299.929481701342,-0.000289354593023799,0.595155877180806,-0.000486182870938691,0.999612082208833,0.999612082208833
"SAOUHSC_01771",11773,9260,8933,8946,9979,2029,7554.10758014559,0.422758237973695,0.23351153428186,1.81043835489259,0.0702278359022155,0.113538625102591
"SAOUHSC_01772",4310,3681,3193,3391,3445,600,2701.78118997584,0.573430546315724,0.212348392964006,2.7004232917031,0.00692513045531955,0.0146884773508037
"SAOUHSC_01773",2195,1823,1648,1300,1173,97,1137.43505027406,1.34929072734273,0.370801809546899,3.63884612373251,0.000273862368051452,0.000820016792410942
"SAOUHSC_01774",8086,6512,5997,5609,6201,962,4794.97337372112,0.703816065060158,0.187957620287841,3.74454658439665,0.000180719844960191,0.000558413627445041
"SAOUHSC_01775",3936,2961,3185,4430,5273,1312,3281.35158102865,-0.319965824954576,0.306436323751372,-1.044151101402,0.296415486327782,0.386583833567352
"SAOUHSC_01776",27787,25710,20743,55559,66068,8526,28609.6301934474,-0.733210567724075,0.212988728260635,-3.44248530761141,0.00057639517414058,0.00160273461094894
"SAOUHSC_01777",965,910,769,1441,1990,288,914.851178162673,-0.46682622081937,0.214101388862441,-2.18039791007289,0.0292279789312295,0.0526668412625536
"SAOUHSC_01778",37900,29934,26102,24201,22756,5701,21978.3852477637,0.671467792334763,0.284527143320057,2.35994283181428,0.0182777515010885,0.034962057999518
"SAOUHSC_01779",65409,43931,50848,27844,25081,4420,31377.3522788676,1.47397490043728,0.247654486150906,5.95173914814179,2.65307990946203e-09,2.01958940046803e-08
"SAOUHSC_01780",31,29,78,49,204,30,64.5211199968603,-1.02243224705164,0.652888339839911,-1.56601394857556,0.117345351706775,0.177103302489243
"SAOUHSC_01781",4077,3905,3612,3032,4244,335,2643.61404735184,0.826878818043718,0.320858329649562,2.57708384553029,0.00996377785736871,0.0203563567962361
"SAOUHSC_01782",1880,2138,1974,1917,3255,926,1988.03710695408,-0.318362614755372,0.428441066358439,-0.743072127658805,0.457438013332065,0.546622724398179
"SAOUHSC_01784",35131,28300,28753,11087,13360,2024,17143.0840485682,1.8198800468267,0.188288904090223,9.66536002543548,4.23129491114967e-22,1.347306221099e-20
"SAOUHSC_01785",28536,22897,23375,8246,11805,867,13424.7061994202,2.06726337892524,0.330437372715976,6.2561427659762,3.94615531780503e-10,3.31299406263309e-09
"SAOUHSC_01786",43761,37569,36431,14326,17080,3303,22407.1192189709,1.68902555336946,0.232394770382131,7.26791549823677,3.65077031707182e-13,4.86334760095638e-12
"SAOUHSC_01787",6012,4788,5856,31189,57334,9364,17209.4840989893,-2.601961579651,0.304024848800468,-8.55838458572402,1.1445998629717e-17,2.41012116307992e-16
"SAOUHSC_01788",6090,5337,3971,28098,80310,15026,22315.385926836,-3.18287431400153,0.424823184487057,-7.49223307537846,6.77115386556031e-14,9.50509824891288e-13
"SAOUHSC_01789",7041,6653,5055,18402,32556,1042,8487.20453712534,-1.09178743598851,0.521363706560427,-2.09409942090391,0.0362511246597218,0.0639538422206308
"SAOUHSC_01791",7372,6574,5889,10507,12678,2158,6616.15156307514,-0.377286955480358,0.203874488064085,-1.85058444076516,0.0642293598172671,0.105142857983
"SAOUHSC_01792",6797,6048,4807,12714,13450,2338,6724.90595573493,-0.713637280314574,0.213707782619692,-3.33931348482775,0.000839857286091526,0.0022514038747279
"SAOUHSC_01793",2368,2394,1774,5869,7132,883,2838.14749273685,-0.996237246228422,0.239003256349868,-4.16829988613238,3.0688001554442e-05,0.000110519133873997
"SAOUHSC_01794",19476,27178,18509,20025,22118,888,14514.5075821239,0.96947711097683,0.535431559884194,1.81064618452172,0.0701956381819896,0.113538625102591
"SAOUHSC_01795",4689,3168,3807,4185,6286,1218,3512.68649968306,-0.117420774221875,0.284436938467498,-0.412818302905802,0.679739740615888,0.749177063211517
"SAOUHSC_01796",3677,2802,3012,4397,4892,552,2679.28292536002,0.0713567154269182,0.252863245989278,0.282194888180562,0.777794077750792,0.827084160909431
"SAOUHSC_01797",8218,6075,5727,11673,11930,1452,6233.82773759891,-0.226042063227905,0.245594726853304,-0.920386468081303,0.357370837501567,0.449035253472855
"SAOUHSC_01798",2223,1440,2321,1191,1084,70,1156.06925763851,1.62799428310264,0.462109889018698,3.52295919604692,0.000426757057143149,0.00122044104731737
"SAOUHSC_01799",5776,3920,4323,3901,3773,340,3027.30509393699,0.991593783323961,0.34054583377787,2.91177775491669,0.00359378234818323,0.00818078963479199
"SAOUHSC_01800",1238,897,861,2614,3302,411,1294.35415641375,-1.01064613086589,0.203557914334298,-4.96490708391782,6.87339691914613e-07,3.51202335731713e-06
"SAOUHSC_01801",14185,9888,9723,6260,5104,1029,6682.02365636301,1.39612036073487,0.262220118213833,5.3242305367141,1.01381264774732e-07,6.00241456523413e-07
"SAOUHSC_01802",5800,4461,4093,3255,2748,442,2970.77166333328,1.18503848742949,0.254786421719212,4.65110534318608,3.30160613593854e-06,1.48885900188869e-05
"SAOUHSC_01803",7732,6071,4244,29087,36595,5109,12511.4438399636,-1.95288608238875,0.226449121861653,-8.62395078565087,6.46829259955923e-18,1.38432065388927e-16
"SAOUHSC_01806",11275,8704,7003,38913,31322,11118,18235.3008096719,-1.89764814278417,0.376926044724508,-5.03453706461475,4.79004993755182e-07,2.54203666401378e-06
"SAOUHSC_01807",3917,3463,2851,9389,13496,6980,8201.27979522562,-2.1852330250357,0.552249983730256,-3.95696349373379,7.59085260552374e-05,0.000254425111078594
"SAOUHSC_01808",12351,7661,10109,6757,8342,1887,7079.54758554271,0.667756488041217,0.305225709917322,2.18774653099208,0.0286880706136624,0.0518891123124458
"SAOUHSC_01809",7785,5343,6105,5171,6597,984,4596.28792714572,0.604499143261644,0.203839534633662,2.96556379187209,0.00302128679622047,0.00702455906049122
"SAOUHSC_01810",6180,4010,4605,4417,6357,1874,4400.40475694469,-0.0971079896713483,0.391716900740866,-0.24790349736681,0.804209073853176,0.847372837704053
"SAOUHSC_01811",17135,13344,11426,17895,15716,2651,11192.934975864,0.214347332969447,0.240450336689691,0.891441184572221,0.37269253144256,0.464043967380316
"SAOUHSC_01812",4328,3278,2777,4163,4028,800,2841.04731749153,0.134756827444459,0.23576564427542,0.571571094926097,0.567612582544849,0.646049020498954
"SAOUHSC_01813",4879,3912,2939,5943,5533,1047,3531.25465360048,-0.144752223789843,0.2463049859336,-0.587695061231385,0.556736991144085,0.637561528016318
"SAOUHSC_01814",6706,5040,4701,9282,8777,1265,5038.51994181891,-0.180148135102754,0.233439079714762,-0.771713696450811,0.440284016819776,0.530984557929069
"SAOUHSC_01815",6867,6417,5003,12889,11921,2383,6730.7252793298,-0.626849359619663,0.250984240820439,-2.49756461828266,0.0125049672047242,0.0249812313477696
